HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_DE_VEHICULOS_DANADOS,DISTRITO,ZONA,TIPO_DE_VIA,RED_VIAL,EXISTE_CICLOVIA,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_DE_VIA,PERFIL_LONGITUDINAL_VIA,SUPERFICIE_DE_CALZADA,SENALIZACION,DIA_DE_LA_SEMANA,MES,PERIODO_DEL_DIA,FERIADO,ACCIDENTE,FECHA_SINIESTRO
19,1,1,26,1,1,1,0,0,1,1,0,1,0,2,11,2,0,1,2021-11-10
16,1,1,39,1,1,1,0,0,3,0,0,1,0,5,12,1,0,0,
10,1,1,47,1,1,1,0,1,2,0,0,1,0,3,8,3,0,1,2021-08-05
2,0,1,16,1,0,2,0,0,1,0,0,1,0,0,6,2,0,1,2022-06-27
18,2,1,0,1,0,2,0,4,2,0,0,2,0,0,2,2,0,0,
23,1,1,21,1,0,2,0,0,2,0,0,2,0,5,9,2,0,0,
5,0,1,2,1,1,1,0,0,2,0,0,1,0,1,7,0,0,0,
16,0,2,60,1,1,0,0,0,3,0,0,1,0,4,5,0,0,0,
6,2,1,3,1,1,1,1,0,2,1,0,1,1,5,1,0,0,0,
6,1,1,15,1,1,1,0,0,2,4,0,1,0,2,11,0,0,1,2023-11-15
19,2,1,38,1,1,1,0,0,3,1,0,1,0,0,5,2,0,1,2022-05-02
19,3,1,9,1,4,1,0,0,3,0,0,1,0,5,1,2,0,0,
19,1,1,41,1,0,2,0,0,2,1,0,1,0,5,12,2,0,0,
18,5,1,29,1,1,1,0,0,3,0,0,1,0,6,9,1,0,0,
13,0,1,31,1,1,1,0,0,3,0,0,1,0,3,12,1,0,1,2022-12-22
12,2,1,5,1,0,2,0,0,1,0,0,1,0,6,10,3,0,1,2023-10-22
5,1,1,42,1,1,1,0,0,2,0,1,1,0,3,7,0,0,1,2023-07-06
23,1,1,19,0,0,2,0,0,1,0,0,1,1,3,12,2,0,1,2023-12-07
23,1,1,22,0,0,2,0,0,0,0,0,1,0,5,6,2,0,0,
6,2,2,12,1,0,2,0,0,3,1,0,1,0,1,12,0,0,0,
0,0,1,24,0,0,2,0,2,0,5,1,3,0,5,3,0,0,0,
6,5,1,15,0,0,2,0,0,0,0,0,1,1,0,4,0,0,0,
4,2,1,27,0,1,1,0,1,0,0,0,1,0,5,10,0,0,1,2022-10-01
9,2,2,14,1,0,2,0,0,1,0,0,1,0,4,2,2,0,0,
5,5,1,35,1,1,1,0,0,2,0,0,1,0,6,10,0,0,1,2021-10-31
7,0,1,26,1,6,1,0,0,2,1,1,1,0,6,12,3,0,1,2023-12-17
1,5,1,17,0,0,2,0,0,1,4,0,1,0,0,1,2,0,0,
2,2,1,29,1,0,2,0,0,4,2,0,1,0,6,9,2,0,0,
7,5,1,9,1,0,2,0,0,2,0,1,1,0,3,1,3,0,0,
13,6,2,0,1,5,1,0,0,3,1,0,1,0,3,11,1,0,1,2021-11-25
18,1,1,15,1,1,1,0,0,2,1,0,1,0,4,2,1,0,0,
15,1,1,7,1,1,1,0,0,4,1,1,1,1,6,1,1,0,1,2023-01-29
17,7,1,30,1,1,1,0,0,3,1,1,4,0,3,9,1,0,0,
15,3,1,31,1,4,1,0,0,2,0,0,1,0,4,8,1,0,1,2022-08-19
17,2,3,34,0,0,2,0,0,2,0,0,1,0,0,12,1,0,1,2022-12-05
18,2,1,31,1,4,1,0,3,2,0,0,1,0,3,6,1,0,1,2021-06-24
2,0,1,9,1,0,2,0,0,2,0,1,1,0,2,7,2,0,1,2023-07-12
15,5,1,30,1,1,1,0,0,4,1,0,1,0,6,8,1,0,0,
11,1,1,1,1,1,1,0,0,2,0,0,1,0,1,12,3,0,0,
6,5,1,34,0,0,2,0,0,0,0,0,1,1,0,4,0,0,1,2022-04-18
5,1,1,42,1,1,1,0,0,2,0,0,1,0,0,2,0,0,1,2023-02-20
15,1,1,32,1,0,2,0,0,2,0,0,1,0,3,9,3,0,0,
11,2,2,73,0,0,2,0,1,0,4,0,1,0,5,4,1,0,0,
3,5,1,4,1,0,2,0,0,2,4,0,1,0,6,6,0,0,1,2022-06-19
16,1,1,18,1,5,1,0,0,2,0,0,1,0,6,10,1,0,0,
15,2,1,17,0,0,2,0,0,1,0,0,1,0,5,5,1,0,0,
5,1,1,14,0,0,2,0,0,0,0,1,1,1,0,4,0,0,1,2022-04-11
4,0,1,56,0,0,2,0,0,0,0,1,1,1,3,7,0,0,1,2022-07-28
6,2,1,26,1,4,1,1,0,3,0,0,1,0,4,7,0,0,0,
15,0,1,55,0,0,0,0,0,0,4,0,4,0,4,3,1,0,0,
14,1,1,55,0,0,3,0,0,0,0,1,1,0,3,9,1,0,0,
4,0,1,46,1,1,1,0,0,3,0,0,1,0,0,11,0,0,1,2022-11-21
18,1,1,12,1,1,1,0,0,2,1,0,1,0,3,4,1,0,0,
11,1,1,23,1,0,2,0,0,3,0,0,1,0,3,9,3,0,0,
14,1,1,9,1,4,1,0,0,3,0,0,0,0,5,7,1,0,1,2022-07-16
4,2,2,13,1,1,1,0,2,2,1,0,1,0,6,10,0,0,1,2021-10-03
2,4,1,36,0,0,2,0,0,0,0,1,1,0,6,6,2,0,1,2023-06-11
3,5,1,75,1,4,1,0,0,3,0,0,1,0,3,12,3,1,0,
19,5,1,26,1,0,2,0,0,3,0,0,1,0,4,11,2,0,0,
14,2,1,23,1,0,2,0,1,1,1,0,1,0,2,8,1,0,1,2021-08-25
21,2,1,29,1,0,2,0,0,2,0,0,1,0,2,2,2,0,0,
13,1,1,30,1,1,1,0,0,2,0,0,1,0,2,2,1,0,1,2022-02-16
11,5,1,50,1,4,1,0,0,3,0,0,1,0,3,12,1,0,0,
22,2,1,10,1,0,2,0,0,2,0,0,1,0,0,1,2,0,1,2022-01-03
21,1,1,12,1,0,2,0,0,2,0,0,1,0,1,6,2,0,1,2021-06-22
2,1,1,8,0,0,2,0,0,0,0,0,1,1,5,6,2,0,1,2021-06-19
20,7,1,53,1,1,1,0,0,1,7,0,1,0,6,2,3,0,0,
2,0,1,10,1,0,2,0,0,2,0,0,1,0,0,12,2,0,1,2022-12-19
21,1,1,26,1,1,1,0,0,2,4,0,1,0,1,6,2,0,1,2023-06-13
15,0,1,4,1,1,1,0,0,3,0,0,1,0,0,5,1,0,0,
23,1,1,2,1,1,1,0,3,3,0,0,1,0,5,8,2,0,0,
7,1,1,19,1,1,1,0,0,2,1,0,1,0,5,12,3,0,0,
20,5,1,10,0,0,2,0,0,1,4,0,1,0,6,11,2,0,0,
7,4,2,10,0,1,1,0,0,0,0,0,1,0,1,3,3,0,1,2022-03-01
7,1,1,26,1,1,1,0,0,2,0,0,1,1,3,11,3,0,1,2022-11-10
23,1,1,41,1,1,1,0,0,2,0,0,1,0,1,2,2,0,1,2022-02-08
10,2,1,39,1,1,1,0,0,2,0,0,1,0,0,11,0,0,0,
5,0,1,23,1,4,1,0,0,3,1,0,4,0,6,11,0,0,1,2022-11-27
14,5,1,2,1,1,1,0,0,3,0,0,1,0,4,11,1,0,0,
16,6,1,15,1,5,1,0,0,2,1,0,1,0,6,10,1,0,1,2022-10-30
10,1,1,4,1,1,1,1,0,2,1,0,1,1,2,6,3,0,0,
18,1,1,5,1,1,1,0,0,2,1,0,1,1,0,12,1,0,0,
3,2,2,6,1,1,1,1,0,2,0,0,1,0,4,8,0,0,0,
1,6,1,53,1,1,1,0,0,2,1,0,1,0,0,4,3,0,0,
6,1,1,65,1,1,1,1,0,2,0,0,2,1,0,8,2,0,0,
16,7,1,47,1,1,1,0,0,2,0,0,1,0,3,10,1,0,0,
3,5,1,58,0,0,3,0,2,0,0,0,1,0,3,8,0,0,1,2022-08-18
8,5,1,35,1,1,1,0,0,1,0,0,1,0,1,6,3,0,0,
8,1,1,7,1,1,1,0,0,2,0,0,1,1,2,6,3,0,0,
22,1,1,33,1,1,1,0,0,2,1,0,1,1,6,12,2,0,0,
11,1,1,60,1,1,1,0,0,2,0,0,2,0,0,4,2,0,0,
8,1,1,73,1,1,1,0,0,3,1,0,1,0,1,9,1,1,0,
19,5,1,23,1,0,2,0,3,0,0,0,1,0,2,8,2,0,1,2021-08-18
14,2,2,19,1,1,1,0,0,3,0,0,1,0,1,7,1,0,0,
1,1,1,16,0,0,2,0,0,0,0,0,1,1,5,1,2,0,0,
15,1,1,31,1,1,1,1,0,3,1,0,1,0,3,7,1,0,1,2021-07-22
1,2,2,34,1,0,2,0,0,3,0,0,1,1,5,9,2,0,1,2023-09-23
18,2,2,28,0,0,2,1,0,0,0,0,1,0,6,6,1,0,1,2021-06-13
0,1,1,34,1,0,2,0,0,2,0,0,1,0,6,7,2,0,0,
8,0,1,13,0,0,0,0,0,0,0,0,0,0,6,5,3,0,1,2021-05-09
21,0,1,19,1,1,1,0,0,2,0,0,1,0,1,9,2,0,1,2022-09-13
2,0,1,47,1,2,1,1,0,2,0,0,1,1,6,12,2,0,0,
18,1,1,15,1,0,2,0,0,2,0,0,1,0,0,9,1,0,1,2022-09-26
2,1,1,75,1,0,0,0,0,1,0,0,1,1,6,2,2,0,0,
9,1,1,48,1,1,1,1,0,2,0,0,1,1,5,6,3,0,0,
15,2,2,46,1,1,1,0,0,3,0,0,1,0,1,8,1,0,0,
20,5,1,26,1,0,2,0,0,3,0,0,1,0,6,10,2,0,1,2022-10-09
6,1,1,54,1,1,1,0,0,3,0,0,1,0,2,1,0,0,0,
20,0,1,25,1,0,2,0,3,0,0,0,1,0,6,7,2,0,0,
10,1,1,1,1,1,1,0,0,3,0,1,1,0,1,12,3,0,0,
17,1,1,44,0,2,1,0,0,0,0,0,0,0,0,6,1,0,1,2021-06-14
4,2,1,4,1,1,1,0,0,3,1,0,1,0,0,2,0,0,0,
6,8,1,1,1,4,1,0,0,2,0,0,2,0,3,10,0,0,0,
23,2,1,37,1,1,1,0,0,2,1,0,1,0,4,2,2,0,1,2022-02-25
17,3,1,7,1,0,2,0,0,2,0,0,1,0,1,1,1,1,0,
5,5,1,12,1,0,2,1,0,2,0,0,1,0,0,7,0,0,1,2021-07-26
20,5,1,46,1,0,2,0,0,1,0,0,1,0,0,6,2,0,1,2021-06-28
8,1,1,15,1,1,1,0,0,2,1,0,1,0,0,8,3,0,0,
2,5,1,21,1,0,2,0,0,1,0,0,1,0,0,4,2,0,1,2021-04-26
19,1,1,24,0,0,2,0,0,0,0,0,1,0,0,12,2,0,0,
2,1,1,15,1,0,2,0,0,2,0,0,1,1,0,12,2,0,1,2023-12-04
20,5,1,8,1,0,2,0,0,3,0,0,1,1,6,5,2,0,1,2022-05-15
15,2,1,10,1,0,2,0,0,1,0,0,1,0,2,3,1,0,0,
12,2,2,21,1,1,1,0,1,3,1,0,1,0,5,12,3,0,1,2021-12-18
5,1,1,7,1,0,2,0,0,2,1,0,1,0,6,10,0,0,1,2021-10-31
17,1,1,10,1,0,2,1,0,2,0,0,1,0,5,10,1,0,1,2021-10-23
3,0,1,56,0,0,2,0,0,0,0,0,1,1,5,3,0,0,1,2021-03-13
6,1,1,47,1,5,1,0,0,2,0,0,1,0,0,8,0,0,1,2023-08-14
5,5,1,42,1,0,0,0,0,4,0,0,1,0,4,7,0,0,1,2022-07-29
21,1,1,40,0,0,2,0,0,0,0,0,1,0,3,12,2,0,1,2023-12-28
5,2,1,31,1,0,2,0,0,2,0,1,1,0,6,8,0,0,1,2023-08-13
7,1,1,31,1,1,1,0,0,3,1,0,1,0,0,1,3,0,1,2022-01-17
19,1,1,24,1,0,2,0,0,0,0,0,1,0,1,9,2,0,0,
17,1,1,35,1,0,3,0,0,2,1,0,1,0,4,8,1,0,0,
4,2,1,21,1,1,1,1,0,2,4,0,1,0,4,8,0,0,1,2022-08-26
23,1,1,4,1,0,2,0,0,3,0,0,1,0,6,11,2,0,0,
9,1,1,26,1,1,1,0,1,3,1,0,1,0,2,9,3,0,1,2021-09-29
0,1,1,69,1,1,1,0,0,3,1,0,1,0,5,9,2,0,0,
12,0,1,21,1,1,1,0,0,2,1,0,1,0,6,10,3,0,1,2021-10-03
6,2,1,42,1,1,1,0,0,1,0,0,1,0,0,9,0,0,1,2022-09-19
2,2,1,30,1,0,2,0,0,2,0,1,1,0,4,12,2,0,0,
13,1,1,12,1,1,1,0,0,2,0,0,1,0,5,1,1,0,0,
5,2,1,16,1,0,2,0,0,1,0,0,1,0,0,2,0,0,1,2022-02-28
11,0,1,47,1,0,0,0,0,3,0,0,1,0,6,6,3,0,0,
19,5,1,10,1,0,2,0,0,4,4,0,1,0,2,12,2,0,1,2022-12-21
11,1,1,21,1,2,1,0,0,3,0,0,1,0,2,11,3,0,1,2021-11-03
16,2,1,42,1,1,1,0,0,3,0,0,1,0,6,10,1,0,1,2021-10-17
21,1,1,5,1,4,1,0,0,3,0,0,1,1,4,12,2,0,0,
10,2,1,24,1,1,1,0,0,2,0,0,1,0,4,1,3,0,0,
3,0,1,35,1,1,1,0,4,2,0,0,1,0,0,12,2,0,0,
17,3,1,10,1,0,2,0,0,2,0,0,1,0,1,1,1,1,1,2023-01-17
13,2,1,11,1,1,1,0,0,2,1,0,1,0,2,2,1,0,1,2021-02-10
4,5,1,8,1,0,2,0,0,0,0,0,1,0,6,11,0,0,1,2021-11-07
4,2,1,10,1,0,2,0,0,2,0,0,1,0,0,1,0,0,1,2023-01-02
5,2,2,8,0,0,2,0,0,0,0,1,1,1,5,2,0,0,1,2022-02-26
12,0,1,22,0,0,2,0,0,0,4,0,1,1,6,1,3,0,1,2022-01-23
11,1,1,24,1,1,1,0,0,2,0,0,1,1,2,7,3,0,1,2022-07-20
17,2,2,44,0,0,2,0,0,0,4,0,1,1,4,12,1,0,1,2021-12-31
19,1,1,26,1,1,1,0,0,3,1,0,1,0,0,3,2,0,1,2021-03-29
23,1,1,1,1,0,0,0,0,0,0,0,1,0,5,1,2,0,1,2022-01-01
22,2,1,20,0,0,2,0,0,0,4,1,1,1,5,11,2,0,0,
23,5,1,30,1,0,2,0,0,1,1,1,1,0,4,1,2,0,1,2022-01-28
14,0,2,14,1,0,2,0,0,0,0,0,1,0,0,2,1,0,1,2021-02-22
6,5,1,31,1,0,2,0,0,1,0,1,1,0,6,6,0,0,1,2023-06-18
22,2,1,11,1,1,1,0,0,1,2,1,1,0,4,10,2,0,0,
15,1,1,26,1,1,1,0,0,3,0,0,1,0,0,8,1,0,1,2022-08-29
4,5,1,4,1,1,1,0,0,1,0,0,1,0,1,2,0,0,1,2022-02-15
17,2,1,19,1,1,1,0,0,2,1,0,1,0,3,2,1,0,1,2023-02-02
19,1,1,66,1,0,2,0,0,0,0,0,1,0,5,7,2,0,1,2023-07-22
12,1,1,13,1,1,1,0,0,2,0,0,1,0,6,4,3,1,0,
18,1,1,19,1,1,1,0,0,3,1,0,1,0,0,10,1,0,0,
22,1,1,20,1,0,2,0,0,3,0,0,1,0,5,1,2,0,1,2022-01-22
22,5,1,19,1,1,1,0,0,1,1,0,1,0,6,11,2,0,1,2021-11-28
6,2,1,21,1,0,2,0,0,1,1,0,1,0,6,1,0,0,1,2022-01-30
20,2,2,41,0,0,2,0,0,0,0,0,1,1,0,2,2,0,0,
6,0,1,35,1,1,1,0,1,3,0,0,1,0,5,9,0,0,1,2021-09-25
16,3,1,2,1,1,1,0,1,4,0,0,1,0,4,12,1,0,1,2021-12-10
8,1,1,15,1,1,1,0,0,1,0,0,1,0,1,6,3,0,1,2021-06-01
15,2,2,13,0,0,3,0,0,0,4,0,1,0,6,7,1,0,1,2021-07-18
19,5,1,26,1,1,1,0,0,2,0,0,1,0,4,10,2,0,1,2021-10-01
21,0,1,18,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,
18,2,1,21,1,1,1,0,0,3,0,0,1,0,6,11,1,0,1,2022-11-13
2,5,1,36,0,0,2,0,0,0,0,1,1,1,5,6,2,0,1,2023-06-24
19,2,1,2,1,0,3,0,0,3,1,0,1,0,5,2,2,0,0,
21,5,1,5,1,1,1,0,1,3,1,0,1,0,4,8,2,0,0,
5,0,1,45,1,2,1,0,0,1,0,0,1,0,0,2,0,0,1,2022-02-14
5,1,1,9,1,0,2,0,0,1,0,0,1,0,6,8,0,0,0,
13,1,4,47,1,1,1,0,0,3,0,0,1,0,2,9,2,0,0,
11,0,1,54,0,0,0,0,0,0,5,1,4,0,3,4,3,0,1,2022-04-07
15,2,2,26,1,1,1,0,1,3,1,0,1,0,0,12,1,0,1,2021-12-20
7,0,1,6,1,0,3,0,0,3,0,0,1,0,5,8,3,0,0,
18,1,1,31,1,0,2,0,0,2,4,0,1,0,0,12,1,0,1,2023-12-04
1,0,1,4,1,1,1,0,0,2,0,0,1,0,5,1,2,0,0,
12,1,1,19,1,4,1,0,0,3,0,0,4,0,0,10,3,0,1,2023-10-16
12,0,1,3,1,1,1,0,0,2,1,0,0,0,4,1,3,0,0,
14,2,2,26,0,0,2,0,1,0,0,0,1,0,0,10,1,0,0,
16,0,1,14,0,0,2,0,0,0,0,0,1,0,1,11,1,1,1,2023-11-14
3,2,1,8,1,1,1,0,0,2,1,0,1,1,6,7,2,0,0,
9,1,1,30,1,1,1,0,0,3,0,0,1,0,2,8,3,0,0,
2,5,1,2,1,0,2,0,0,2,0,0,1,0,6,12,2,0,0,
4,2,1,20,1,0,2,0,0,2,0,0,1,0,2,1,0,0,1,2023-01-04
17,1,1,76,1,1,1,0,0,2,0,0,1,0,6,3,3,0,0,
9,2,1,2,0,1,1,0,0,1,0,0,1,0,2,3,3,0,0,
15,1,1,2,1,4,1,0,0,3,1,1,1,0,4,11,1,0,1,2022-11-25
21,1,2,25,0,0,2,0,0,0,0,0,1,0,6,12,2,0,1,2021-12-05
8,5,1,37,1,1,1,0,0,1,0,0,1,0,1,6,3,0,1,2021-06-29
19,1,1,31,1,2,1,0,0,2,0,0,1,0,5,2,2,0,1,2022-02-26
18,5,1,25,0,0,2,0,0,0,0,0,1,0,3,11,1,0,1,2021-11-18
16,5,1,9,1,1,1,0,0,1,0,0,1,0,1,3,1,0,1,2021-03-16
14,1,1,9,1,1,1,0,0,3,0,0,1,0,1,10,1,0,1,2021-10-05
8,1,1,50,1,1,1,0,0,3,0,0,1,0,3,6,3,0,1,2023-06-08
8,1,1,5,1,1,1,0,0,2,1,0,1,0,3,10,3,0,1,2022-10-27
6,1,1,30,1,0,2,0,1,3,0,1,1,1,6,6,1,0,0,
21,0,1,71,1,1,1,0,0,1,0,0,1,0,2,2,0,1,0,
20,2,1,5,1,0,2,0,0,1,0,0,1,0,0,11,2,0,1,2023-11-27
23,2,1,18,1,1,1,0,0,2,2,0,1,1,3,6,2,0,0,
5,6,1,4,1,1,1,0,0,3,0,0,1,0,5,5,0,0,1,2021-05-01
6,1,4,36,1,5,1,0,0,3,1,1,1,0,5,11,3,0,0,
7,1,1,21,1,1,1,1,0,3,1,0,1,1,6,5,3,0,1,2023-05-14
16,0,1,55,0,0,0,0,4,0,4,1,4,0,1,10,1,0,1,2023-10-17
16,0,1,47,1,1,1,0,0,3,1,0,1,1,5,2,1,0,0,
6,2,1,19,1,0,2,0,0,1,1,0,1,0,6,1,0,0,0,
13,2,1,12,1,1,1,0,0,2,1,0,1,0,3,3,1,0,0,
1,6,1,16,1,0,2,0,0,3,0,0,1,0,5,3,2,0,1,2023-03-25
8,2,1,32,1,1,1,0,0,3,0,0,1,0,1,3,3,0,1,2023-03-21
5,1,1,21,1,1,1,0,0,2,0,0,1,0,0,11,0,0,1,2023-11-06
19,1,1,30,1,2,1,0,0,2,0,0,1,0,5,2,2,0,0,
6,2,1,2,1,1,1,0,0,3,1,0,1,0,5,2,0,0,0,
12,2,1,66,1,1,1,0,0,3,1,0,1,0,3,5,3,0,0,
20,2,1,36,1,1,1,1,0,3,5,1,1,1,4,5,2,0,0,
15,0,1,31,0,0,2,0,0,0,4,0,4,1,0,3,1,0,0,
0,1,1,46,1,1,1,1,0,3,0,0,1,0,1,7,2,0,1,2021-07-27
19,5,1,29,1,0,2,0,0,3,0,0,1,0,4,11,2,0,1,2021-11-12
12,1,1,2,1,1,1,0,0,2,1,0,1,0,2,1,3,0,1,2023-01-25
13,0,1,51,1,5,0,0,0,1,0,0,1,0,5,4,3,0,0,
6,2,1,26,1,1,1,0,0,3,0,0,1,0,4,2,0,0,1,2023-02-17
2,1,1,8,1,0,2,0,0,2,0,0,1,1,3,8,2,0,0,
17,1,1,2,1,1,1,0,0,3,0,0,1,0,4,12,1,0,1,2021-12-31
1,0,1,12,1,0,0,0,0,2,0,0,1,0,0,11,2,0,1,2021-11-29
15,0,1,42,1,0,0,0,0,3,0,0,1,0,0,12,1,0,0,
22,2,1,18,1,0,2,0,0,2,0,0,1,0,5,7,2,0,0,
6,2,1,10,1,0,2,0,0,3,0,0,1,0,5,9,0,0,0,
4,0,1,60,1,0,2,0,0,0,0,1,1,1,2,2,1,0,0,
6,1,1,23,1,1,1,0,0,1,0,0,1,0,3,2,0,0,0,
0,5,1,0,1,1,0,0,0,1,1,0,1,1,3,12,0,0,0,
4,2,1,16,1,1,1,0,0,2,1,0,1,1,3,1,0,0,0,
19,1,1,35,1,5,1,0,0,3,1,0,1,1,4,3,2,0,1,2021-03-05
5,0,2,41,1,1,1,0,0,3,0,0,1,0,6,8,0,0,0,
12,1,1,31,1,0,2,0,0,2,0,0,1,0,4,2,3,0,1,2022-02-25
11,2,2,16,1,1,1,1,0,2,4,0,1,0,4,5,3,0,0,
1,0,1,7,1,5,1,0,0,3,0,0,1,0,0,1,2,0,1,2023-01-23
19,2,1,67,1,1,1,0,0,3,0,0,1,0,1,6,2,0,0,
14,2,1,44,1,0,2,0,0,0,1,0,1,0,5,3,1,0,0,
20,2,2,22,0,0,2,0,2,0,0,0,1,0,5,5,2,0,0,
6,1,1,46,1,0,2,0,1,1,0,0,1,0,0,5,0,0,1,2021-05-03
1,1,1,55,1,5,1,0,0,3,0,0,1,0,2,9,0,0,0,
10,1,1,5,1,1,1,1,0,2,1,0,1,1,2,6,3,0,1,2023-06-07
18,1,1,35,0,1,1,0,0,2,1,0,1,0,5,6,1,0,1,2023-06-03
21,6,1,14,1,0,2,0,0,4,0,0,1,0,5,8,2,0,0,
13,1,1,47,1,1,1,1,0,3,1,0,1,0,3,7,1,0,0,
21,5,1,30,1,0,2,0,0,1,0,0,1,0,1,4,2,1,0,
19,6,1,60,1,1,1,0,0,1,1,0,1,0,4,9,2,0,1,2023-09-15
12,2,3,14,1,0,2,0,0,3,0,0,1,0,1,11,3,1,1,2021-11-16
17,1,1,35,1,1,1,0,0,1,0,0,1,0,4,5,1,0,0,
7,0,1,14,1,1,1,0,0,2,1,0,1,0,5,11,3,0,0,
18,2,2,13,1,4,1,0,0,3,0,1,1,0,5,5,1,0,0,
22,1,1,35,1,1,1,0,0,2,1,0,1,1,6,12,2,0,1,2023-12-10
22,2,1,4,1,1,1,0,0,0,1,0,4,0,4,9,2,0,1,2023-09-29
21,5,1,12,1,1,1,0,0,2,0,0,1,0,1,12,2,0,0,
9,1,1,15,1,0,2,0,0,2,0,0,1,0,3,8,3,0,0,
22,0,1,53,1,1,1,0,0,2,0,0,1,0,0,10,2,0,0,
20,1,1,21,1,0,2,0,0,2,4,0,1,0,0,6,2,0,1,2023-06-12
1,1,1,30,1,1,1,0,0,2,0,0,1,0,0,1,2,0,0,
1,6,1,6,1,0,2,0,0,3,0,0,1,0,5,3,2,0,0,
15,5,1,47,1,1,1,0,0,3,0,0,1,0,3,2,1,0,1,2023-02-23
9,0,1,19,0,0,2,0,1,1,0,0,1,0,3,6,0,0,0,
19,2,1,41,1,0,2,0,0,2,0,0,1,0,5,9,2,0,1,2023-09-16
12,2,1,20,1,1,2,0,0,3,0,0,1,0,4,3,3,0,0,
13,1,1,46,1,1,1,0,0,2,0,0,1,0,6,10,1,0,0,
6,1,1,12,0,0,2,0,0,1,0,0,1,0,0,8,0,0,1,2023-08-07
8,0,1,42,0,0,2,0,1,0,0,0,1,0,1,12,3,0,0,
19,0,1,13,1,0,3,0,0,0,0,0,1,0,1,6,2,0,0,
11,0,1,10,0,0,2,1,0,0,4,1,1,0,5,5,3,0,0,
5,2,2,12,1,0,2,0,0,3,0,0,1,1,2,11,0,0,0,
16,2,1,24,1,1,1,0,0,2,0,0,1,0,5,3,1,0,0,
10,1,1,21,1,1,1,0,1,1,0,0,1,0,2,3,3,0,1,2021-03-17
1,1,1,75,1,1,1,0,0,2,0,0,1,0,0,12,1,0,0,
18,1,1,37,1,0,2,0,3,2,0,0,1,0,6,8,1,0,0,
7,2,1,34,0,0,2,0,0,0,1,0,1,1,6,3,3,0,1,2022-03-13
15,0,1,50,1,0,2,0,0,0,4,1,1,1,4,3,1,0,0,
19,2,2,41,0,0,2,0,0,0,0,0,1,1,6,10,2,0,0,
2,5,1,33,0,0,0,0,0,0,0,0,0,0,6,9,2,0,1,2022-09-04
19,1,1,23,1,0,2,0,0,1,0,0,1,0,0,10,2,0,0,
23,0,1,6,1,1,1,0,0,2,1,0,1,0,4,6,2,0,0,
10,2,2,20,1,1,1,0,0,2,0,0,1,0,3,8,3,0,0,
19,2,1,18,1,1,1,0,0,2,1,0,1,0,2,6,1,0,0,
23,0,1,14,0,0,2,0,0,0,0,0,1,0,1,10,2,0,1,2023-10-17
17,0,1,13,0,0,3,0,0,0,0,1,1,0,1,1,1,1,0,
6,2,1,7,1,1,1,0,0,2,1,0,1,1,6,11,0,0,1,2023-11-05
5,1,1,10,1,0,2,0,0,2,0,0,1,0,0,8,0,0,1,2022-08-29
7,1,1,60,1,1,1,0,0,3,0,0,1,0,4,4,3,0,1,2021-04-16
19,1,1,24,1,1,1,0,0,3,1,0,1,0,0,3,2,0,0,
5,0,1,19,1,0,2,0,0,2,0,0,1,0,6,11,0,0,0,
18,0,1,24,1,1,1,0,0,2,0,0,1,0,6,2,1,0,1,2022-02-06
10,1,1,5,1,0,2,0,0,1,0,0,1,0,5,4,3,0,1,2023-04-08
14,2,1,46,1,0,2,0,0,0,1,0,1,0,5,3,1,0,1,2021-03-20
19,5,1,25,0,0,2,0,0,0,0,0,1,0,4,12,2,0,1,2021-12-10
7,1,1,42,1,1,1,0,0,2,1,0,1,0,5,12,3,0,1,2022-12-03
18,5,1,21,1,1,1,1,0,3,0,0,1,0,3,4,1,0,1,2023-04-06
22,1,1,7,1,1,1,0,0,2,0,0,1,0,6,1,2,0,1,2023-01-22
3,2,1,9,1,0,2,0,0,4,0,0,1,1,2,6,0,0,0,
11,1,1,61,1,1,1,0,0,3,1,0,1,0,6,10,3,0,0,
23,1,1,11,1,1,1,0,0,2,1,1,1,0,4,4,2,0,0,
6,1,1,22,1,5,1,0,0,2,0,0,1,0,0,8,0,0,0,
13,1,1,47,1,1,1,0,0,2,0,0,1,0,2,9,0,0,0,
5,5,1,23,0,0,2,0,0,0,0,0,1,0,4,9,0,0,1,2023-09-29
9,1,1,3,1,1,1,0,3,4,1,0,1,0,4,8,3,0,0,
5,2,2,24,0,0,2,0,2,0,0,0,1,0,0,8,0,0,0,
20,1,1,42,1,1,1,0,0,2,5,1,1,1,5,7,2,0,1,2023-07-22
17,8,1,15,1,0,2,1,0,3,0,0,1,0,5,9,1,0,0,
10,0,1,7,1,1,1,0,1,3,0,1,1,0,4,12,3,0,0,
17,4,1,66,1,1,1,0,0,1,0,0,1,0,2,3,1,0,1,2021-03-17
5,0,1,1,1,1,1,0,0,1,0,0,1,0,4,1,0,0,1,2021-01-01
5,7,1,19,1,0,2,0,0,4,0,1,1,1,6,5,0,0,0,
19,5,1,3,1,0,2,0,0,3,0,0,1,0,2,10,2,0,1,2023-10-18
14,2,1,8,1,1,1,0,0,1,3,0,1,0,3,1,1,0,0,
17,2,1,12,1,1,1,0,0,2,0,0,1,0,3,11,1,0,0,
